"TMSTAMP","RECNBR","batt_volt_Avg","lightbar","run_number","TMSTAMP","RECNBR","batt_volt_Avg","quantum_34121_Avg","Sun8004_Avg.1.","Sun8004_Avg.2."
"2019-01-22 09:20:41",215,12.41697,17.46826,18,"2019-01-22 09:20:41",2327,11.48604,506.5556,500.7645,471.5475
"2019-01-22 09:20:52",216,12.42251,8.734131,19,"2019-01-22 09:20:52",2338,11.48604,505.5155,495.3288,463.394
"2019-01-22 09:20:53",217,12.41697,9.825897,19,"2019-01-22 09:20:53",2339,11.49157,505.5155,494.6493,462.0351
"2019-01-22 09:20:54",218,12.41697,10.91766,19,"2019-01-22 09:20:54",2340,11.48604,505.5155,494.6493,462.0351
"2019-01-22 09:20:55",219,12.41697,12.00943,19,"2019-01-22 09:20:55",2341,11.48604,505.5155,493.9698,460.6761
"2019-01-22 09:20:56",220,12.41697,14.19296,19,"2019-01-22 09:20:56",2342,11.48604,504.4753,493.2904,459.3172
"2019-01-22 09:20:57",221,12.41697,16.3765,19,"2019-01-22 09:20:57",2343,11.49157,504.4753,492.6109,459.3172
"2019-01-22 09:20:58",222,12.41697,18.56003,19,"2019-01-22 09:20:58",2344,11.48604,504.4753,492.6109,459.3172
"2019-01-22 09:20:59",223,12.41697,21.83533,19,"2019-01-22 09:20:59",2345,11.48604,503.4352,491.5917,457.9583
"2019-01-22 09:21:00",224,12.41697,24.01886,19,"2019-01-22 09:21:00",2346,11.48604,503.4352,491.5917,457.9583
"2019-01-22 09:21:01",225,12.417,25.1111,19,"2019-01-22 09:21:01",2347,11.4805,503.4352,489.8931,456.5994
"2019-01-22 09:21:05",226,12.417,9.82608,20,"2019-01-22 09:21:05",2351,11.49157,501.3549,487.8547,455.2404
"2019-01-22 09:21:06",227,12.417,10.91787,20,"2019-01-22 09:21:06",2352,11.49157,500.3147,486.4957,453.8815
"2019-01-22 09:21:07",228,12.417,12.00965,20,"2019-01-22 09:21:07",2353,11.49157,500.3147,486.4957,453.8815
"2019-01-22 09:21:08",229,12.417,15.28501,20,"2019-01-22 09:21:08",2354,11.48604,499.2745,485.1368,452.5226
"2019-01-22 09:21:09",230,12.417,17.46859,20,"2019-01-22 09:21:09",2355,11.48604,498.2345,484.4574,452.1828
"2019-01-22 09:21:10",231,12.417,19.65216,20,"2019-01-22 09:21:10",2356,11.49157,498.2345,483.7779,451.1636
"2019-01-22 09:21:11",232,12.417,20.74395,20,"2019-01-22 09:21:11",2357,11.48604,497.1943,483.0984,451.1636
"2019-01-22 09:21:12",233,12.41146,22.92752,20,"2019-01-22 09:21:12",2358,11.48604,496.1542,483.0984,449.8047
"2019-01-22 09:21:13",234,12.417,25.1111,20,"2019-01-22 09:21:13",2359,11.48604,496.1542,483.0984,449.8047
"2019-01-22 09:21:14",235,12.417,28.38646,20,"2019-01-22 09:21:14",2360,11.49157,495.114,483.0984,449.8047
"2019-01-22 09:21:35",236,12.42254,10.91787,21,"2019-01-22 09:21:35",2381,11.48604,481.592,474.2654,440.2922
"2019-01-22 09:21:36",237,12.417,10.91787,21,"2019-01-22 09:21:36",2382,11.48604,481.592,473.5859,440.2922
"2019-01-22 09:21:37",238,12.417,9.82608,21,"2019-01-22 09:21:37",2383,11.49157,480.5518,472.227,440.2922
"2019-01-22 09:21:38",239,12.417,9.82608,21,"2019-01-22 09:21:38",2384,11.48604,480.5518,471.8873,440.9717
"2019-01-22 09:21:39",240,12.417,10.91787,21,"2019-01-22 09:21:39",2385,11.48604,479.5117,470.8681,440.2922
"2019-01-22 09:21:40",241,12.417,16.3768,21,"2019-01-22 09:21:40",2386,11.48604,479.5117,470.8681,440.9717
"2019-01-22 09:21:41",242,12.417,17.46859,21,"2019-01-22 09:21:41",2387,11.48604,478.4716,468.8297,440.9717
"2019-01-22 09:21:42",243,12.417,18.56038,21,"2019-01-22 09:21:42",2388,11.48604,478.4716,468.8297,443.0101
"2019-01-22 09:21:43",244,12.417,18.56038,21,"2019-01-22 09:21:43",2389,11.49157,478.4716,468.8297,443.0101
"2019-01-22 09:21:44",245,12.417,15.28501,21,"2019-01-22 09:21:44",2390,11.48604,477.4314,468.1502,444.369
"2019-01-22 09:21:59",246,12.41703,8.734425,22,"2019-01-22 09:21:59",2405,11.48604,476.3912,464.7529,453.5418
"2019-01-22 09:22:00",247,12.41703,9.826227,22,"2019-01-22 09:22:00",2406,11.48604,476.3912,464.7529,455.2404
"2019-01-22 09:22:01",248,12.41703,9.826227,22,"2019-01-22 09:22:01",2407,11.48604,476.3912,464.7529,455.2404
"2019-01-22 09:22:02",249,12.41703,10.91803,22,"2019-01-22 09:22:02",2408,11.48604,476.3912,466.1118,456.5994
"2019-01-22 09:22:03",250,12.41149,12.00983,22,"2019-01-22 09:22:03",2409,11.49157,476.3912,466.7913,458.6378
"2019-01-22 09:22:04",251,12.41703,14.19344,22,"2019-01-22 09:22:04",2410,11.48604,476.3912,468.1502,459.3172
"2019-01-22 09:22:05",252,12.41703,17.46885,22,"2019-01-22 09:22:05",2411,11.48604,477.4314,469.5092,460.6761
"2019-01-22 09:22:06",253,12.41149,19.65245,22,"2019-01-22 09:22:06",2412,11.48604,477.4314,469.5092,460.6761
"2019-01-22 09:22:07",254,12.41149,19.65245,22,"2019-01-22 09:22:07",2413,11.48604,477.4314,470.1886,460.6761
"2019-01-22 09:22:08",255,12.41703,18.56065,22,"2019-01-22 09:22:08",2414,11.48604,477.4314,470.8681,460.6761
"2019-01-22 09:22:28",256,12.41703,8.734425,23,"2019-01-22 09:22:28",2434,11.49157,483.6724,481.06,452.5226
"2019-01-22 09:22:29",257,12.41703,9.826227,23,"2019-01-22 09:22:29",2435,11.48604,483.6724,481.06,451.1636
"2019-01-22 09:22:30",258,12.41703,9.826227,23,"2019-01-22 09:22:30",2436,11.48604,484.7126,480.3806,449.8047
"2019-01-22 09:22:31",259,12.41703,12.00983,23,"2019-01-22 09:22:31",2437,11.48604,484.7126,479.7011,448.4458
"2019-01-22 09:22:32",260,12.41703,14.19344,23,"2019-01-22 09:22:32",2438,11.49157,484.7126,479.7011,447.0869
"2019-01-22 09:22:33",261,12.41703,19.65245,23,"2019-01-22 09:22:33",2439,11.48604,484.7126,479.0216,445.7279
"2019-01-22 09:22:34",262,12.41703,26.20327,23,"2019-01-22 09:22:34",2440,11.48604,484.7126,478.3422,444.369
"2019-01-22 09:22:35",263,12.41703,26.20327,23,"2019-01-22 09:22:35",2441,11.48604,484.7126,478.3422,443.0101
"2019-01-22 09:22:36",264,12.41703,21.83606,23,"2019-01-22 09:22:36",2442,11.48604,485.7527,476.9832,440.2922
"2019-01-22 09:22:37",265,12.41149,17.46885,23,"2019-01-22 09:22:37",2443,11.48604,485.7527,477.6627,438.9333
"2019-01-22 09:22:57",266,12.41705,9.826344,24,"2019-01-22 09:22:57",2463,11.48604,486.7929,454.2212,398.845
"2019-01-22 09:22:58",267,12.41705,12.00998,24,"2019-01-22 09:22:58",2464,11.48604,486.7929,453.8815,398.845
"2019-01-22 09:22:59",268,12.41705,15.28543,24,"2019-01-22 09:22:59",2465,11.48604,486.7929,452.5226,397.4861
"2019-01-22 09:23:00",269,12.41705,22.92814,24,"2019-01-22 09:23:00",2466,11.48604,486.7929,451.1636,396.1271
"2019-01-22 09:23:01",270,12.41151,32.75448,24,"2019-01-22 09:23:01",2467,11.48604,487.8331,450.4842,394.7682
"2019-01-22 09:23:02",271,12.41705,31.66267,24,"2019-01-22 09:23:02",2468,11.4805,487.8331,449.8047,393.4093
"2019-01-22 09:23:03",272,12.41705,27.2954,24,"2019-01-22 09:23:03",2469,11.48604,487.8331,448.4458,393.4093
"2019-01-22 09:23:04",273,12.41151,19.65269,24,"2019-01-22 09:23:04",2470,11.48604,487.8331,448.4458,393.4093
"2019-01-22 09:23:05",274,12.41151,14.19361,24,"2019-01-22 09:23:05",2471,11.48604,487.8331,447.7663,392.0504
"2019-01-22 09:23:14",275,12.41705,9.826344,25,"2019-01-22 09:23:14",2480,11.48604,490.9535,452.5226,397.1463
"2019-01-22 09:23:15",276,12.41705,12.00998,25,"2019-01-22 09:23:15",2481,11.48604,491.9937,453.202,398.845
"2019-01-22 09:23:16",277,12.41705,15.28543,25,"2019-01-22 09:23:16",2482,11.48604,491.9937,453.202,398.845
"2019-01-22 09:23:17",278,12.41705,19.65269,25,"2019-01-22 09:23:17",2483,11.48604,493.0338,454.561,400.2039
"2019-01-22 09:23:18",279,12.41151,27.2954,25,"2019-01-22 09:23:18",2484,11.48604,494.074,455.2404,401.5628
"2019-01-22 09:23:19",280,12.41151,32.75448,25,"2019-01-22 09:23:19",2485,11.48604,494.074,457.2788,402.9218
"2019-01-22 09:23:20",281,12.41151,33.8463,25,"2019-01-22 09:23:20",2486,11.48604,495.1141,459.3172,405.6396
"2019-01-22 09:23:21",282,12.41151,28.38722,25,"2019-01-22 09:23:21",2487,11.48604,496.1543,459.9967,405.6396
"2019-01-22 09:23:22",283,12.41151,18.56087,25,"2019-01-22 09:23:22",2488,11.48604,497.1945,462.0351,406.9985
"2019-01-22 09:23:23",284,12.41151,13.10179,25,"2019-01-22 09:23:23",2489,11.48604,497.1945,464.0735,410.0561
"2019-01-22 09:23:35",285,12.41705,13.10179,26,"2019-01-22 09:23:35",2501,11.48604,511.7567,491.5917,440.9717
"2019-01-22 09:23:36",286,12.41151,13.10179,26,"2019-01-22 09:23:36",2502,11.48604,512.7968,493.2904,444.369
"2019-01-22 09:23:37",287,12.41151,14.19361,26,"2019-01-22 09:23:37",2503,11.48604,514.8771,496.6877,448.4458
"2019-01-22 09:23:38",288,12.41151,14.19361,26,"2019-01-22 09:23:38",2504,11.48604,515.9172,500.085,452.5226
"2019-01-22 09:23:39",289,12.41151,20.7445,26,"2019-01-22 09:23:39",2505,11.48604,516.9574,503.4823,455.2404
"2019-01-22 09:23:40",290,12.41151,30.57085,26,"2019-01-22 09:23:40",2506,11.48604,519.0377,506.2002,460.6761
"2019-01-22 09:23:41",291,12.41151,33.8463,26,"2019-01-22 09:23:41",2507,11.48604,520.078,510.2769,464.7529
"2019-01-22 09:23:42",292,12.41151,28.38722,26,"2019-01-22 09:23:42",2508,11.4805,522.1583,511.6359,467.4708
"2019-01-22 09:23:43",293,12.41151,22.92814,26,"2019-01-22 09:23:43",2509,11.48604,523.1985,515.7126,472.9065
"2019-01-22 09:23:44",294,12.41151,15.28543,26,"2019-01-22 09:23:44",2510,11.48604,524.2386,519.11,476.9832
"2019-01-22 09:23:55",295,12.41707,14.19374,27,"2019-01-22 09:23:55",2521,11.48604,540.8811,535.7568,491.9315
"2019-01-22 09:23:56",296,12.41153,16.3774,27,"2019-01-22 09:23:56",2522,11.48604,542.9614,536.0966,491.9315
"2019-01-22 09:23:57",297,12.41153,16.3774,27,"2019-01-22 09:23:57",2523,11.48604,545.0417,536.776,491.9315
"2019-01-22 09:23:58",298,12.41153,18.56105,27,"2019-01-22 09:23:58",2524,11.48604,546.0819,537.4555,490.5725
"2019-01-22 09:23:59",299,12.41153,21.83653,27,"2019-01-22 09:23:59",2525,11.4805,548.1622,538.8144,490.5725
"2019-01-22 09:24:00",300,12.41153,28.38749,27,"2019-01-22 09:24:00",2526,11.48604,550.2426,539.4939,490.5725
"2019-01-22 09:24:01",301,12.41153,28.38749,27,"2019-01-22 09:24:01",2527,11.48604,552.3228,540.1733,490.5725
"2019-01-22 09:24:02",302,12.41153,27.29566,27,"2019-01-22 09:24:02",2528,11.48604,554.4031,541.5323,490.5725
"2019-01-22 09:24:03",303,12.41153,25.11201,27,"2019-01-22 09:24:03",2529,11.48604,556.4835,542.2117,490.5725
"2019-01-22 09:24:04",304,12.40599,22.92836,27,"2019-01-22 09:24:04",2530,11.4805,559.6039,543.5707,490.5725
"2019-01-22 09:24:16",305,12.41707,9.826438,28,"2019-01-22 09:24:16",2542,11.4805,650.0975,607.4402,474.2654
"2019-01-22 09:24:17",306,12.41153,9.826438,28,"2019-01-22 09:24:17",2543,11.48604,676.1014,623.4076,472.9065
"2019-01-22 09:24:18",307,12.41153,9.826438,28,"2019-01-22 09:24:18",2544,11.48604,730.1895,673.3481,470.8681
"2019-01-22 09:24:19",308,12.41153,13.10192,28,"2019-01-22 09:24:19",2545,11.4805,847.7272,756.2427,469.5092
"2019-01-22 09:24:20",309,12.41153,15.28557,28,"2019-01-22 09:24:20",2546,11.4805,940.301,875.8282,469.5092
"2019-01-22 09:24:21",310,12.41153,20.7447,28,"2019-01-22 09:24:21",2547,11.48604,938.2207,900.9684,466.7913
"2019-01-22 09:24:22",311,12.41153,21.83653,28,"2019-01-22 09:24:22",2548,11.48604,883.0925,875.8282,464.0735
"2019-01-22 09:24:23",312,12.41153,26.20383,28,"2019-01-22 09:24:23",2549,11.48604,770.7556,735.1793,458.6378
"2019-01-22 09:24:24",313,12.41153,26.20383,28,"2019-01-22 09:24:24",2550,11.48604,767.6351,714.7954,455.2404
"2019-01-22 09:24:25",314,12.40599,25.11201,28,"2019-01-22 09:24:25",2551,11.4805,750.9926,714.7954,453.202
"2019-01-22 09:24:57",315,12.41708,8.734679,29,"2019-01-22 09:24:57",2583,11.4805,579.3669,570.7492,504.8412
"2019-01-22 09:24:58",316,12.41708,8.734679,29,"2019-01-22 09:24:58",2584,11.48604,575.2064,567.0121,507.5591
"2019-01-22 09:24:59",317,12.41154,8.734679,29,"2019-01-22 09:24:59",2585,11.4805,573.126,563.2751,512.9948
"2019-01-22 09:25:00",318,12.41154,10.91835,29,"2019-01-22 09:25:00",2586,11.4805,570.0056,558.5189,510.9564
"2019-01-22 09:25:01",319,12.41154,10.91835,29,"2019-01-22 09:25:01",2587,11.4805,567.9252,548.3269,503.4823
"2019-01-22 09:25:02",320,12.41154,14.19385,29,"2019-01-22 09:25:02",2588,11.4805,564.8047,543.5707,498.7261
"2019-01-22 09:25:03",321,12.41154,19.65303,29,"2019-01-22 09:25:03",2589,11.4805,562.7245,543.5707,494.3096
"2019-01-22 09:25:04",322,12.41154,24.02037,29,"2019-01-22 09:25:04",2590,11.4805,560.6442,542.8912,488.1944
"2019-01-22 09:25:05",323,12.406,27.29587,29,"2019-01-22 09:25:05",2591,11.48604,558.5638,542.8912,485.1368
"2019-01-22 09:25:06",324,12.406,16.37752,29,"2019-01-22 09:25:06",2592,11.48604,557.5237,542.8912,481.06
"2019-01-22 09:25:23",325,12.41708,5.459175,30,"2019-01-22 09:25:23",2609,11.48604,541.9213,544.2501,481.7395
"2019-01-22 09:25:24",326,12.41154,6.551009,30,"2019-01-22 09:25:24",2610,11.4805,540.8812,542.5515,481.06
"2019-01-22 09:25:25",327,12.41154,6.551009,30,"2019-01-22 09:25:25",2611,11.48604,539.841,538.1349,475.6243
"2019-01-22 09:25:26",328,12.41154,6.551009,30,"2019-01-22 09:25:26",2612,11.4805,538.8009,536.0966,470.1886
"2019-01-22 09:25:27",329,12.41154,9.826514,30,"2019-01-22 09:25:27",2613,11.4805,537.7607,534.7376,464.7529
"2019-01-22 09:25:28",330,12.41154,17.46936,30,"2019-01-22 09:25:28",2614,11.48604,536.7206,533.3787,459.3172
"2019-01-22 09:25:29",331,12.41154,26.20404,30,"2019-01-22 09:25:29",2615,11.48604,535.6804,531.3403,453.8815
"2019-01-22 09:25:30",332,12.41154,33.84688,30,"2019-01-22 09:25:30",2616,11.48604,534.6403,529.9814,449.8047
"2019-01-22 09:25:31",333,12.41154,26.20404,30,"2019-01-22 09:25:31",2617,11.4805,533.6001,528.6225,445.7279
"2019-01-22 09:25:43",334,12.41709,6.551049,31,"2019-01-22 09:25:43",2629,11.48604,517.9977,499.4055,410.3958
"2019-01-22 09:25:44",335,12.41155,6.551049,31,"2019-01-22 09:25:44",2630,11.4805,515.9174,496.0082,408.3575
"2019-01-22 09:25:45",336,12.41155,6.551049,31,"2019-01-22 09:25:45",2631,11.4805,514.8773,491.9315,406.9985
"2019-01-22 09:25:46",337,12.41155,6.551049,31,"2019-01-22 09:25:46",2632,11.4805,512.797,489.8931,405.6396
"2019-01-22 09:25:47",338,12.41155,6.551049,31,"2019-01-22 09:25:47",2633,11.4805,511.7568,487.1752,405.6396
"2019-01-22 09:25:48",339,12.40601,8.734733,31,"2019-01-22 09:25:48",2634,11.4805,509.6765,486.4957,404.2807
"2019-01-22 09:25:49",340,12.40601,16.37762,31,"2019-01-22 09:25:49",2635,11.48604,507.5962,487.1752,404.2807
"2019-01-22 09:25:50",341,12.40601,29.47972,31,"2019-01-22 09:25:50",2636,11.4805,506.556,487.1752,404.2807
"2019-01-22 09:25:51",342,12.40601,43.67366,31,"2019-01-22 09:25:51",2637,11.4805,504.4757,486.4957,402.9218
"2019-01-22 09:25:52",343,12.40601,41.48998,31,"2019-01-22 09:25:52",2638,11.48604,503.4356,486.4957,402.9218
"2019-01-22 09:26:02",344,12.41709,7.642891,32,"2019-01-22 09:26:02",2648,11.48604,484.7128,478.3422,401.5628
"2019-01-22 09:26:03",345,12.41155,6.551049,32,"2019-01-22 09:26:03",2649,11.4805,483.6726,475.6243,401.5628
"2019-01-22 09:26:04",346,12.40601,7.642891,32,"2019-01-22 09:26:04",2650,11.48604,481.5923,473.5859,400.2039
"2019-01-22 09:26:05",347,12.40601,8.734733,32,"2019-01-22 09:26:05",2651,11.4805,479.512,471.5475,400.2039
"2019-01-22 09:26:06",348,12.40601,8.734733,32,"2019-01-22 09:26:06",2652,11.4805,478.4718,469.5092,400.2039
"2019-01-22 09:26:07",349,12.40601,9.826574,32,"2019-01-22 09:26:07",2653,11.4805,476.3915,466.1118,398.845
"2019-01-22 09:26:08",350,12.40601,18.56131,32,"2019-01-22 09:26:08",2654,11.48604,474.3112,464.7529,398.845
"2019-01-22 09:26:09",351,12.40601,36.03077,32,"2019-01-22 09:26:09",2655,11.4805,473.271,462.0351,398.845
"2019-01-22 09:26:10",352,12.40601,49.13287,32,"2019-01-22 09:26:10",2656,11.48604,471.1907,459.9967,397.4861
"2019-01-22 09:26:21",353,12.41709,6.551049,33,"2019-01-22 09:26:21",2667,11.4805,455.5884,442.6703,392.0504
"2019-01-22 09:26:22",354,12.41155,7.642891,33,"2019-01-22 09:26:22",2668,11.48604,454.5483,442.3306,392.0504
"2019-01-22 09:26:23",355,12.40601,8.734733,33,"2019-01-22 09:26:23",2669,11.4805,453.5081,442.3306,393.4093
"2019-01-22 09:26:24",356,12.40601,9.826574,33,"2019-01-22 09:26:24",2670,11.4805,452.468,440.2922,393.4093
"2019-01-22 09:26:25",357,12.40601,10.91842,33,"2019-01-22 09:26:25",2671,11.4805,451.4278,438.9333,393.4093
"2019-01-22 09:26:26",358,12.40601,9.826574,33,"2019-01-22 09:26:26",2672,11.4805,450.3877,438.2538,393.4093
"2019-01-22 09:26:27",359,12.40601,12.01026,33,"2019-01-22 09:26:27",2673,11.4805,449.3475,436.8949,394.7682
"2019-01-22 09:26:28",360,12.40601,22.92867,33,"2019-01-22 09:26:28",2674,11.4805,449.3475,435.8757,394.7682
"2019-01-22 09:26:29",361,12.40601,41.48998,33,"2019-01-22 09:26:29",2675,11.4805,448.3073,436.2155,396.1271
"2019-01-22 09:26:30",362,12.40601,45.85735,33,"2019-01-22 09:26:30",2676,11.48604,448.3073,435.536,397.4861
"2019-01-22 09:26:40",363,12.41156,6.551081,34,"2019-01-22 09:26:40",2686,11.4805,446.227,428.0619,396.1271
"2019-01-22 09:26:41",364,12.40602,6.551081,34,"2019-01-22 09:26:41",2687,11.4805,447.2672,426.0235,394.0887
"2019-01-22 09:26:42",365,12.40602,8.734775,34,"2019-01-22 09:26:42",2688,11.4805,447.2672,425.3441,392.7298
"2019-01-22 09:26:43",366,12.40602,9.826621,34,"2019-01-22 09:26:43",2689,11.4805,447.2672,425.3441,392.7298
"2019-01-22 09:26:44",367,12.40602,10.91847,34,"2019-01-22 09:26:44",2690,11.4805,447.2672,424.6646,391.3709
"2019-01-22 09:26:45",368,12.40602,10.91847,34,"2019-01-22 09:26:45",2691,11.4805,448.3073,424.6646,391.3709
"2019-01-22 09:26:46",369,12.40602,14.19401,34,"2019-01-22 09:26:46",2692,11.4805,448.3073,425.3441,391.3709
"2019-01-22 09:26:47",370,12.40602,22.92878,34,"2019-01-22 09:26:47",2693,11.4805,449.3475,424.6646,390.012
"2019-01-22 09:26:48",371,12.40602,36.03094,34,"2019-01-22 09:26:48",2694,11.4805,450.3877,424.6646,390.012
"2019-01-22 09:26:49",372,12.40602,32.75541,34,"2019-01-22 09:26:49",2695,11.4805,451.4278,425.3441,391.3709
"2019-01-22 09:27:10",373,12.41156,6.551081,35,"2019-01-22 09:27:10",2716,11.4805,490.9537,462.0351,417.8699
"2019-01-22 09:27:11",374,12.40602,6.551081,35,"2019-01-22 09:27:11",2717,11.4805,495.1144,468.1502,421.2673
"2019-01-22 09:27:12",375,12.40602,7.642928,35,"2019-01-22 09:27:12",2718,11.4805,499.275,472.227,423.9851
"2019-01-22 09:27:13",376,12.40602,8.734775,35,"2019-01-22 09:27:13",2719,11.4805,504.4758,479.0216,428.0619
"2019-01-22 09:27:14",377,12.40602,9.826621,35,"2019-01-22 09:27:14",2720,11.4805,509.6766,485.8163,432.8181
"2019-01-22 09:27:15",378,12.40602,15.28586,35,"2019-01-22 09:27:15",2721,11.47497,516.9576,492.6109,438.2538
"2019-01-22 09:27:16",379,12.40602,20.74509,35,"2019-01-22 09:27:16",2722,11.47497,524.2388,503.4823,443.0101
"2019-01-22 09:27:17",380,12.40602,24.02063,35,"2019-01-22 09:27:17",2723,11.4805,533.6002,511.6359,445.7279
"2019-01-22 09:27:18",381,12.40602,26.20432,35,"2019-01-22 09:27:18",2724,11.4805,545.0419,526.5841,452.5226
"2019-01-22 09:27:19",382,12.40602,20.74509,35,"2019-01-22 09:27:19",2725,11.4805,560.6442,541.872,458.298
"2019-01-22 09:27:36",383,12.41156,6.551106,36,"2019-01-22 09:27:36",2742,11.47497,591.849,580.9412,519.7894
"2019-01-22 09:27:37",384,12.40603,6.551106,36,"2019-01-22 09:27:37",2743,11.4805,602.2505,588.4152,521.8278
"2019-01-22 09:27:38",385,12.40603,6.551106,36,"2019-01-22 09:27:38",2744,11.4805,615.7726,602.684,524.8854
"2019-01-22 09:27:39",386,12.40603,9.82666,36,"2019-01-22 09:27:39",2745,11.4805,633.4552,617.9719,527.943
"2019-01-22 09:27:40",387,12.40603,15.28592,36,"2019-01-22 09:27:40",2746,11.4805,658.419,637.3366,530.6609
"2019-01-22 09:27:41",388,12.40603,16.37777,36,"2019-01-22 09:27:41",2747,11.4805,701.0654,674.7071,535.4171
"2019-01-22 09:27:42",389,12.40603,19.65332,36,"2019-01-22 09:27:42",2748,11.4805,816.5228,750.8069,539.4939
"2019-01-22 09:27:43",390,12.40603,19.65332,36,"2019-01-22 09:27:43",2749,11.47497,1091.124,1000.17,548.3269
"2019-01-22 09:27:44",391,12.40603,20.74517,36,"2019-01-22 09:27:44",2750,11.4805,1508.227,1352.132,558.8586
"2019-01-22 09:27:55",392,12.41156,14.19406,37,"2019-01-22 09:27:55",2761,11.4805,1671.531,1656.871,580.9412
"2019-01-22 09:27:56",393,12.40603,9.82666,37,"2019-01-22 09:27:56",2762,11.47497,1721.459,1664.345,580.9412
"2019-01-22 09:27:57",394,12.40603,12.01036,37,"2019-01-22 09:27:57",2763,11.4805,1645.527,1641.244,580.9412
"2019-01-22 09:27:58",395,12.40603,26.20443,37,"2019-01-22 09:27:58",2764,11.4805,1628.885,1572.278,580.9412
"2019-01-22 09:27:59",396,12.40603,17.46962,37,"2019-01-22 09:27:59",2765,11.4805,1902.446,1766.605,585.0179
"2019-01-22 09:28:00",397,12.40603,24.02073,37,"2019-01-22 09:28:00",2766,11.4805,1792.189,1886.19,588.4152
"2019-01-22 09:28:01",398,12.40603,28.38813,37,"2019-01-22 09:28:01",2767,11.4805,1700.656,1570.24,583.659
"2019-01-22 09:28:02",399,12.40603,30.57183,37,"2019-01-22 09:28:02",2768,11.4805,1952.374,1842.705,589.7742
"2019-01-22 09:28:03",400,12.40603,28.38813,37,"2019-01-22 09:28:03",2769,11.4805,1990.859,1941.227,594.1907
"2019-01-22 09:28:13",401,12.41156,36.03109,38,"2019-01-22 09:28:13",2779,11.47497,1996.06,1948.021,602.0045
"2019-01-22 09:28:14",402,12.40603,15.28592,38,"2019-01-22 09:28:14",2780,11.47497,1999.181,1950.06,602.0045
"2019-01-22 09:28:15",403,12.40603,16.37777,38,"2019-01-22 09:28:15",2781,11.4805,2000.221,1952.778,602.0045
"2019-01-22 09:28:16",404,12.40603,31.66368,38,"2019-01-22 09:28:16",2782,11.4805,1999.181,1951.419,602.0045
"2019-01-22 09:28:17",405,12.40603,17.46962,38,"2019-01-22 09:28:17",2783,11.47497,2002.301,1952.778,602.0045
"2019-01-22 09:28:18",406,12.40603,62.23551,38,"2019-01-22 09:28:18",2784,11.4805,2002.301,1956.175,602.0045
"2019-01-22 09:28:19",407,12.40603,33.84739,38,"2019-01-22 09:28:19",2785,11.4805,2006.462,1959.572,602.0045
"2019-01-22 09:28:20",408,12.40603,74.24587,38,"2019-01-22 09:28:20",2786,11.47497,2007.502,1963.649,602.0045
"2019-01-22 09:28:21",409,12.40603,139.7569,38,"2019-01-22 09:28:21",2787,11.4805,2010.622,1965.687,602.0045
"2019-01-22 09:28:22",410,12.40603,177.9717,38,"2019-01-22 09:28:22",2788,11.4805,2014.783,1968.066,602.0045
"2019-01-22 09:28:36",411,12.41157,13.10225,39,"2019-01-22 09:28:36",2802,11.4805,2054.309,2018.346,626.4652
"2019-01-22 09:28:37",412,12.40603,13.10225,39,"2019-01-22 09:28:37",2803,11.47497,2078.232,2049.941,630.542
"2019-01-22 09:28:38",413,12.40603,13.10225,39,"2019-01-22 09:28:38",2804,11.47497,2067.831,2055.716,633.9393
